"state_fips","county_fips","pop1996","pop1997","pop1998","pop1999","state","county","pop2000","pop2001","pop2002","pop2003","pop2004","pop2005","pop2006","pop2007","pop2008","pop2009","pop2010","pop2011","pop2012","pop2013","pop2014","pop2015","pop2016","pop2017","pop2018","pop2019"
54,33,70755,71101,70808,70329,"West Virginia","Harrison",68566,67863,67809,67702,67932,68051,68204,68049,68598,68911,69249,69302,69098,68907,68670,68535,68349,67905,67494,67256
54,35,27332,27631,27980,28294,"West Virginia","Jackson",28040,27975,28039,28007,28203,28028,28164,28267,28172,28067,29234,29321,29283,29193,29134,29170,29188,28908,28695,28576
54,37,39798,40842,41445,42271,"West Virginia","Jefferson",42439,43295,44692,45958,47027,48500,49746,51022,51935,52750,53609,54458,54699,55001,55625,56070,55979,56444,56890,57146
54,39,204681,203192,201477,199263,"West Virginia","Kanawha",199714,197700,196033,195301,194543,192839,191683,191025,190908,191663,192917,192183,192248,191539,190355,188282,186196,183385,180410,178124
54,41,17539,17496,17609,17463,"West Virginia","Lewis",16862,16940,16927,17088,17077,17153,17107,17131,17293,17391,16414,16439,16453,16480,16448,16440,16289,16178,16017,15907
54,43,22102,22181,22185,22346,"West Virginia","Lincoln",22133,22117,22191,22314,22297,22313,22246,22188,22159,22147,21673,21567,21607,21452,21520,21279,21108,20872,20583,20409
54,45,41780,41276,41023,40183,"West Virginia","Logan",37559,36864,36799,36495,35995,35744,35582,35487,35454,35498,36723,36461,36316,35933,35251,34441,33674,33028,32609,32019
54,47,31377,30562,29997,29306,"West Virginia","McDowell",27127,26344,25781,25032,24314,23759,23254,22843,22602,22398,22097,21730,21318,20958,20385,19762,19192,18505,18221,17624
54,49,57308,56885,56466,55939,"West Virginia","Marion",56504,56162,56160,56273,56213,56377,56485,56732,56538,56706,56548,56692,56760,56723,56792,56761,56504,56349,56091,56072
54,5,26410,26385,26164,26302,"West Virginia","Boone",25491,25392,25522,25545,25453,25302,25089,25119,24780,24709,24608,24412,24358,24089,23716,23252,22809,22369,21953,21457
54,51,35782,35491,35235,34968,"West Virginia","Marshall",35395,35162,34827,34608,34339,33881,33518,33228,32844,32556,33094,32936,32826,32643,32360,32215,31720,31252,30821,30531
54,53,25793,25942,25933,26018,"West Virginia","Mason",25965,26034,25928,25887,25706,25548,25513,25442,25611,25568,27368,27316,27217,27144,27153,27089,26938,26806,26752,26516
54,55,64528,64642,64342,64132,"West Virginia","Mercer",62926,61847,61982,61820,61596,61158,61082,61465,61630,61921,62336,62560,62419,61911,61759,61133,60632,59869,59202,58758
54,57,27173,27008,27044,27069,"West Virginia","Mineral",27037,26994,27112,27151,26945,26813,26768,26899,27114,27204,28205,28057,27886,27691,27567,27417,27375,27223,26953,26868
54,59,32831,32494,31911,31480,"West Virginia","Mingo",28020,27438,27462,27280,26943,26752,26646,26679,26344,26387,26768,26603,26190,26013,25739,25317,24716,24142,23851,23424
54,61,77962,77775,77452,77006,"West Virginia","Monongalia",81907,82773,83370,84656,85323,86196,86871,87572,88601,90080,96754,99018,100915,102266,103480,104681,105643,105782,105651,105612
54,63,12999,13131,13191,13296,"West Virginia","Monroe",13200,13283,13312,13417,13441,13467,13499,13586,13762,13715,13522,13551,13502,13520,13613,13573,13487,13382,13289,13275
54,65,13354,13563,13706,13895,"West Virginia","Morgan",15011,15152,15230,15415,15635,15848,16280,16512,16492,16385,17491,17464,17427,17445,17516,17490,17626,17716,17830,17884
54,67,27531,27569,27557,27526,"West Virginia","Nicholas",26548,26169,26134,26005,26016,26094,26086,26008,26017,26213,26229,26216,26262,25948,25719,25551,25381,25125,24835,24496
54,69,49348,48667,48232,47719,"West Virginia","Ohio",47331,46584,46163,45551,45218,44854,44558,44320,44079,44015,44472,44202,43992,43732,43241,42969,42629,42001,41705,41411
54,7,13384,13225,13220,13211,"West Virginia","Braxton",14720,14712,14677,14633,14688,14666,14561,14557,14551,14434,14545,14535,14451,14385,14405,14375,14323,14217,14076,13957
54,71,8039,8032,8066,8040,"West Virginia","Pendleton",8167,8073,7959,7978,7898,7770,7701,7536,7486,7390,7675,7537,7470,7375,7229,7103,6977,6973,6984,6969
54,73,7456,7486,7498,7518,"West Virginia","Pleasants",7500,7595,7566,7451,7608,7530,7479,7482,7441,7364,7571,7575,7533,7518,7588,7499,7490,7455,7505,7460
54,75,9013,9030,9093,9065,"West Virginia","Pocahontas",9110,8928,8937,8920,8932,8785,8698,8586,8508,8418,8734,8825,8703,8680,8651,8573,8528,8493,8408,8247
54,77,29799,29774,29805,29814,"West Virginia","Preston",29283,29169,29428,29447,29588,29792,30168,30355,30330,30247,33554,33660,33898,33682,33916,33842,33760,33826,33553,33432
54,79,49444,50342,51195,51936,"West Virginia","Putnam",51734,51592,52086,52759,53332,53839,54464,54989,55441,55673,55620,56030,56445,56492,56625,56592,56675,56692,56642,56450
54,81,78843,79040,79232,78947,"West Virginia","Raleigh",79046,78329,78851,78587,78600,78526,78380,78607,78730,79187,78919,79345,79249,78799,78183,77363,76296,75066,74172,73361
54,83,28883,28684,28672,28654,"West Virginia","Randolph",28206,28238,28303,28132,28286,28347,28373,28371,28402,28390,29363,29435,29392,29522,29377,29212,29034,28894,28814,28695
54,85,10224,10232,10381,10480,"West Virginia","Ritchie",10335,10293,10303,10327,10279,10335,10385,10336,10265,10208,10420,10313,10250,10147,10077,10084,9985,9851,9748,9554
54,87,15359,15349,15323,15413,"West Virginia","Roane",15458,15414,15287,15351,15273,15323,15346,15121,14956,14870,14895,14801,14679,14607,14595,14375,14114,14004,13918,13688
54,89,13857,13795,13919,13863,"West Virginia","Summers",14323,14159,13909,13803,13610,13467,13308,13202,13025,13081,13940,13857,13836,13589,13329,13137,12978,12882,12672,12573
54,9,26483,26174,26015,25890,"West Virginia","Brooke",25469,25247,25071,24902,24593,24326,23933,23694,23541,23509,23978,23814,23677,23589,23368,23190,22663,22373,22129,21939
54,91,15361,15329,15359,15367,"West Virginia","Taylor",16081,16035,15985,15979,15997,15999,16119,16203,16289,16328,16889,16934,16973,16990,17102,16930,16952,16914,16828,16695
54,93,7748,7710,7592,7513,"West Virginia","Tucker",7294,7215,7227,7148,7044,6962,6863,6830,6840,6812,7129,7130,7078,7080,7052,7089,7053,6992,6937,6839
54,95,10043,9982,9789,9717,"West Virginia","Tyler",9586,9486,9354,9292,9267,9214,9104,8983,8869,8680,9218,9120,9054,9007,9085,8958,8967,8800,8740,8591
54,97,23607,23730,23546,23544,"West Virginia","Upshur",23411,23324,23328,23601,23608,23384,23487,23550,23605,23806,24239,24270,24441,24601,24662,24727,24680,24555,24372,24176
54,99,42281,42090,41978,41860,"West Virginia","Wayne",42900,42702,42409,42344,42190,41913,41605,41482,41361,41119,42466,42194,41885,41840,41517,41211,40724,40215,39961,39402
